date,time,username,tweet,preprocessing,Nama Universitas,label,geo
2024-04-28,10:32:48,webhtoon,@kostanmu @sisilainpetrik @sbyfess Gabisa dikatakan salah sasaran juga sih kipk kan buat menunjang kebutuhan kuliah dia bahkan udah buat biaya hidup juga. Sedangkan dia beli barang yang menang dibutuhkan. Kecuali dia liburan foya foya beli fashion yang branded.,kostanmu sisilainpetrik sbyfess salah sasar sih kipk tunjang butuh kuliah biaya hidup beli barang menang butuh kecuali libur foya foya beli fashion merek,Universitas Jambi,Negative,"-1.6123473,103.518697702207"
2024-04-28,10:28:25,flofuchsia,@sbyfess Julit amat nder. Dia anak dkv dan bilang laptop buat kuliah dia ya kip memang programnya begini buat kuliah bukan buat hedon dan bukan buat flexing juga toh. Gini nih org fomo yg cuma ikut2 an hujat org salah sasaran kipk giliran beneran pake duit kipk nya dinyinyirin juga-,sbyfess julit nder anak dkv bilang laptop kuliah ya kip program kuliah boros flexing nih orang fomo an hujat orang salah sasar kipk gilir benar pakai duit kipk nya nyinyir,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-28,08:58:09,parkerplak,@sadboinibba Penerima KIPK makan ga layak: Ih kasian kemana sih pemerintah Penerima KIPK makan layak 1 kali setelah 1 bulan makan ala kadarnya: SALAH SASARAN!!! HEDON!!!!!,sadboinibba terima kipk makan layak ih kasihan mana sih perintah terima kipk makan layak 1 kali 1 makan ala kadar salah sasar boros,,Negative,"<NA>,<NA>"
2024-04-28,08:20:06,fighteryujiem,Dasar pantek foya2 pake duit kipk aja bangga cupu. Orang yg terus belain kipk salah sasaran termasuk jenis orang bangsat.,dasar pantek foya foya pakai duit kipk bangga cupu orang bela kipk salah sasar jenis orang bangsat,Universitas Indonesia,Neutral,"-6.36031565,106.827185590632"
2024-04-28,08:19:53,tznkers,@ivyologi NAH BENER BGTTT asli kayanya banyak bgt bantuin kipk ini yang salah sasaran mampu beli iphone padahal ,ivyologi asli bantu kipk salah sasar beli iphone,,Neutral,"<NA>,<NA>"
2024-04-28,05:40:15,lukadwngka,@AciIsiAyam @taatkonstitusi @anggapph2 Ini udah dilakuin lewat kipk kan kak? Tapi kenyataannya pada salah sasaran. Kalau stan jelas dari seleksi masuk itu 0 kecurangan. Nilai orang2 itu dipampang real time pake proyektor dan ortu peserta pada liatin tuh nilai anaknya.,aciisiayam taatkonstitusi anggapph2 kipk kak kenyataanya salah sasar stan seleksi masuk 0 curang nilai orang orang pampang real time pakai proyektor o pese a lihat nilai anak,,Positive,"<NA>,<NA>"
2024-04-27,08:37:59,haxelnutss,@UGM_FESS Pantes banyak yg salty sama anak kipk salah sasaran ini salah satu contoh oknumnya wkwk,ugm fess salty anak kipk salah sasar salah contoh oknum wkwk,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-27,03:50:30,luvnekh,@everylinlin @sbmptnfess apalagi nyuruh kuliah di kampus lain ini univ negri lain jd boleh ngasih tarif tinggi? banyak bgt pr para birokrat kampus buat benahin ini dari masalah ukt semenjak ptn bh sama masalah kipk yg skrg suka salah sasaran. bkn malah blng ya kalo murah mending ke kmpus A ,everylinlin sbmptnfess suruh kuliah kampus universitas negeri tarif kerja rumah birokrat kampus benah ukt semenjak ptn bh kipk suka salah sasar bilang ya murah mending kmpus a,,Positive,"<NA>,<NA>"
2024-04-27,03:03:09,nikooesw,Device gahar jadi kebutuhan primer/pokok di jurusan tertentu. Kritik kepada penerima KIPK yang salah sasaran karena uang beasiswa itu disalahgunakan untuk pemenuhan kebutuhan tersier yang di lain sisi masih banyak yang berjuang untuk memenuhi kebutuhan primer/pokoknya.,device gahar butuh primer pokok jurus te entu kritik terima kipk salah sasar uang beasiswa salah penuh butuh tersier sisi juang penuh butuh primer pokok,Universita Teuku Umar,Negative,"4.14449791067428,96.2034255956254"
2024-04-26,13:23:42,DarahBiroe,@undipmenfess Dari dulu kasus kipk salah sasaran terus berulang gk ada tindakan apapun unt perbaikan. Manipulasi data permainan ordal dll. Kalau gk dillaporin ya begitu terus https://t.co/RHfUSfHXGV,undipmenfess kipk salah sasar ulang ada tindak apa baik manipulasi data main ordal dillaporin ya,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-26,11:17:51,Ilham_rmdni6,@gf0rcex @tanyakanrl itu bukan opini jelek tapi berdasarkan fakta lapangan yang ada kalau kamu ga terima berati kamu kurang melek terhadap susahnya pendidikan di negara ini mulai dari kipk yg salah sasaran UKT yg terlalu mencekik sambil kerja? part time sambil kuliah tidak semudah berbicara,gf0rcex tanyakanrl opini jelek dasar fakta lapang ada terima melek susah didik negara kipk salah sasar ukt cekik kerja time kuliah mudah bicara,,Positive,"<NA>,<NA>"
2024-04-25,23:58:05,amelemay_,@UGM_FESS Harusnya malu banget mana ada anak kipk salah sasaran contek pas ujian hahahaha jadi topic hot dari smt lalu sampe smt ini,ugm fess malu ada anak kipk salah sasar contek pas uji haha topic hot smt smt,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-25,11:54:41,clzh0ng,pemerentah harus eval besar-besaran sih ini .dari kemare base univ2 udah banyak juga spill kipk salah sasaran,entah eval besar sih mare base univ2 spill kipk salah sasar,,Positive,"<NA>,<NA>"
2024-04-25,07:06:35,luvnekh,@collegemenfess LAH MAKANYA UKT KULIAH DIMURAHIN! KIPK DIAWASIN BIAR GAK SALAH SASARAN! KESEJAHTERAAN NAKES DIPERHATIIN! GAJI NAKES DIJAMIN MERATA! JANGAN CUMA YG DIPERKOTAAN DOANG YG DIPERHATIIN! YG PELOSOK JUGA!,collegemenfess ukt kuliah dimurahin kipk diawasin biar salah sasar sejahtera nakes perhati gaji nakes jamin rata kota perhati pelosok,,Negative,"<NA>,<NA>"
2024-04-25,00:50:08,shixxxeast,@collegemenfess Gue sih nunggu bbgt point no 9. Awas aja kalo ampe ada 10ribu beasiswa salah sasaran macam kipk lagi ,collegemenfess sih tunggu bbgt point no 9 awas ada 10ribu beasiswa salah sasar kipk,Universitas Negeri Gorontalo,Neutral,"0.5546668,123.062666148111"
2024-04-24,16:33:59,naeswari43,@aleaaazh @MyQoriSuwendo @urgentprivacy45 @usufes padahal diapun bisa kena tindak pidana kalau terbukti kipnya salah sasaran pemalsuan data dan pengembalian biaya kipk wkwk wayoooo,aleaaazh myqorisuwendo urgentprivacy45 usufes dia kena tindak pidana bukti kipnya salah sasar palsu data kembali biaya kipk wkwk wayoooo,Universitas Sumatera Utara,Negative,"3.56132175,98.6568033374916"
2024-04-24,15:26:58,DarahBiroe,@UGM_FESS Aneh jg. Banding ukt sulit tp byk kasus kipk salah sasaran. Lalu ada alasan itu bukan salah sasaran tp kipk berlebih kuota. Jd knp gak yg kesulitan begini diminta ajukan kipk,ugm fess aneh banding ukt sulit kipk salah sasar ada alas salah sasar kipk lebih kuota sulit aju kipk,Universitas Gadjah Mada,Positive,"-7.7762384,110.3760088"
2024-04-24,06:07:08,UGM_FESS,ugm_fess melihat kegaduhan saat ini sender percaya mereka semua yg tidak tepat sasaran bakalan dapet karmanya masing2. sender salah satu penerima kipk angkatan 20 baru lulus februari. sempet mau mundur lulus biar bisa dapet uang kipk pdhl udh sidang dari januari. (cont..),ugm fess gaduh sender percaya sasar karma sender salah terima kipk angkat 20 lulus februari mundur lulus biar uang kipk sidang januari cont,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-24,05:45:25,ur_dopamin,@tiwaylovers @YUPIEN_FESS yg bela palingan yg 11 12 alias penerima kipk salah sasaran ,tiwaylovers yupien fess bela paling 11 12 alias terima kipk salah sasar,"Universitas Pembangunan Nasional ""Veteran"" Jawa Timur",Negative,"-7.333799,112.788890573292"
2024-04-24,01:31:51,naomirein,Makasi banget yang udah expose KIPK salah sasaran.. tapi tolong dievaluasi lagi justifikasi kecurigaan lu ya kalo cetek banget gw yg malu bacanya,terima kasih expose kipk salah sasar tolong evaluasi justifikasi curiga ya cetek malu baca,,Negative,"<NA>,<NA>"
2024-04-24,00:30:39,blendermymess,@UGM_FESS Siapa yg bilang kaum menengah pngen tukeran posisi sm orang susah cuma buat dapet KIPK? Kami protes KIPK yg salah sasaran secara tdk langsung jg menguntungkan kaum miskin kan? Klo soal sambat UKT tinggi &amp; ga bisa dpt beasiswa itu mnurutku valid. Kaum menengah ga boleh sambat kah?,ugm fess bilang kaum tengah tukar posisi orang susah kipk protes kipk salah sasar langsung untung kaum miskin sambat ukt beasiswa mnurutku valid kaum tengah sambat kah,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-24,00:14:46,amewxicillin, asbun alert you missed the whole point of kipk salah sasaran men isin loh nek tok woco mneh mf mu iki ,bunyi ale missed the whole point of kipk salah sasar men isin nek tok woco mneh maaf mu,Universitas Negeri Yogyakarta,Negative,"-7.77301315,110.383763340711"
2024-04-23,22:21:12,cilorenak_31,@UGM_FESS Sebagai penerima KIPK seharusnya km aware bahwa sumber masalahnya justru yang salah sasaran. Justru harusnya kalian lebih sebel di saat uang kipk kalian ngepres buat kebutuhan atau lebihnya ga banyak mereka bisa Hedon dan bikin kalian di julid in macem gini.,ugm fess terima kipk aware sumber salah sasar kesal uang kipk ngepres butuh lebih boros bikin julid in,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-23,19:23:05,keropi____,Capek dengan drama KIPk. Sama aja kek drama kecurangan waktu UTBK. Mau dibahas sampe gmnapun keknya dampaknya kecil karena gatau lah Indonesia ini penindakan hukumnya ga begitu tegas. Udah keliatan salah sasaran pun tetep aja dapet. Udah keliatan curang pun tetep aja lolos. Capee,capai drama kipk drama curang utbk bahas gmnapun dampak indonesia tindak hukum salah sasar curang lolos capai,,Negative,"<NA>,<NA>"
2024-04-23,15:39:05,hrvysam,@UGM_FESS kipk tuh nggak akan bisa diatasi dari dulu di kritisi tetep aja salah sasaran mulu. Orang² yg sebenernya mampu secara finansial tapi malsuin data bahkan nggak punya kendala buat makan orang tua masih mampu ya wassalam bro tanggung jawab di akhirat ni ntar.,ugm fess kipk atas kritisi salah sasar orang finansial malsuin data kendala makan orang tua ya wassalam bro tanggung akhirat nih,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-23,15:22:55,UGM_FESS,ugm_fess some of you yang nganggep anak kipk punya iphone sebagai sebuah penyalahgunaan sebenernya don't actually care about poor people yang ga kebagian kuota kipk karena kipk salah sasaran some of u cuma mau adu nasib aja karena u pikir orang miskin yang dibantu (cont..),ugm fess some of anggap anak kipk iphone penyalahgunaan don t actually care about poor people bagi kuota kipk kipk salah sasar some of adu nasib pikir orang miskin bantu cont,Universitas Gadjah Mada,Positive,"-7.7762384,110.3760088"
2024-04-23,15:04:01,Cupapusy,@Anjie_p17 @UGM_FESS Kalo maksudmu yg dibiayai kan cuman 8 semester. Kalo nambah semester gimana? ga nyambung sih konteksnya. Disini yg gue sanggah kan statement kalo HP = Salah sasaran. Gue yakin kalo anak KIPK yg tepat sasaran 80% menyelesaikan kuliahnya tepat waktu KNP?,anjie p17 ugm fess maksud biaya 8 semester tambah semester sambung sih konteks sanggah nyata handphone salah sasar anak kipk sasar 80 selesai kuliah,Universitas Gadjah Mada,Positive,"-7.7762384,110.3760088"
2024-04-23,13:34:58,kejia_twt,dr kmrn lewat mulu ajg anak kipk kampus lain yg salah sasaran bahkan ada yg make longchamp kek... apa ga malu dgn longchamp mu itu kau minta surat keterangan miskin ke kelurahanmu... mikir anjggggg ,kemarin anjing anak kipk kampus salah sasar ada pakai longchamp malu longchamp mu surat terang miskin lurah pikir anjggggg,,Positive,"<NA>,<NA>"
2024-04-23,13:16:21,fanavreta,@equillebrium sarkas atau enggak ini udah out of pembahasan utama mahasiswa kipk salah sasaran &amp; hedon dan sempet witch hunt yang b aja walau tidak memungkiri banyak yg begini juga realitanya so yeah,equillebrium sarkas out of bahas utama mahasiswa kipk salah sasar boros sihir hunt b mungkir realitanya sok ya,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-23,12:50:39,fanavreta,@meanagerie kek goddamit AYO DAH NGOMONG SATU YUJIEM DAN UNIV LAIN PERKARA INI SEMUA KIPK BUKANNYA MASALAHNYA ITU YG KENA TANGKAP BASAH ITU YG SALAH SASARAN &amp; HEDON OUT OF THE BOX YA? KOK NYAMPE BEGINI NJIR,meanagerie goddamit ayo bicara yujiem universitas perkara kipk kena tangkap basah salah sasar boros out of the box ya anjir,Universitas Gadjah Mada,Neutral,"-7.7762384,110.3760088"
2024-04-23,12:01:52,maculosus_,Hal yang SANGAT gw sayangkan dari diskursus KIPK ini adalah sempat ada narasi yang lewat di tl gue Cara berpakaiannya ga kayak anak KIPK . Gaya hidup? Oke itu poin utama kritik salah sasaran. Pakaian high-end brand? Ini juga bisa jadi poin tambahan kritik. Tapi cara berpakaian?,sayang diskursus kipk ada narasi lini pakai anak kipk gaya hidup oke poin utama kritik salah sasar pakai high end merek poin tambah kritik pakai,,Negative,"<NA>,<NA>"
2024-04-23,11:59:17,UGM_FESS,TW// KIPK Himbauan buat semuanya untuk mencegah munculnya prasangka dan korban fitnah yang salah sasaran kalau ada yang seperti ini langsung dilaporkan ya jangan lempar bola liar sana sini apalagi kalau tujuannya biar bikin penasaran orang aja dan sebar hate ke (cont..),kipk himbauan cegah muncul prasangka korban fitnah salah sasar ada sepe i langsung lapor ya lempar bola liar tuju biar bikin penasaran orang sebar hate cont,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-04-23,11:55:09,rafflessi,@UGM_FESS yang ngebully anak kipk siapa? kita ngebully yg salah sasaran,ugm fess ngebully anak kipk ngebully salah sasar,Universitas Gadjah Mada,Positive,"-7.7762384,110.3760088"
2024-04-23,11:54:58,UNSfess_,-11fess kalian gamau ribut2 soal KIPK yang salah sasaran kek kampus sebelah?,11fess ribut ribut kipk salah sasar kampus belah,Universitas Sebelas Maret,Negative,"-7.5594794,110.856853464304"
2024-04-23,11:23:52,UGM_FESS,Yujiem kata gue kurang kurangin deh sarkas yang jadi anak kipk gaboleh gini ya jadi anak kipk harus gini ya bla bla. Lu memperkeruh suasana doang jadinya melebar kemana mana. Yang dipermasalahkan itu kipk salah sasaran that's all. Kalo lu ngerasa lu bukan koruptor (cont..),yujiem kurang deh sarkas anak kipk ya anak kipk ya bla bla keruh suasana lebar mana masalah kipk salah sasar that si all koruptor cont,Universitas Gadjah Mada,Positive,"-7.7762384,110.3760088"
2024-04-23,11:20:02,Cupapusy,@UGM_FESS Lu kalo TEPAT SASARAN kenapa marah2 deh? YG DI ROASTING DARI KEMAREN KAN YG SALAH SASARAN. Apasih YG GA TEPAT SASARAN DIPERIKSA LATAR BELAKANGNYA PUN UDAH MEREKA MANIPULASI. EMANG MASUK AKAL ANAK KIPK PAKE HRV? TAS BRANDED?,ugm fess sasar marah marah deh roasting kemarin salah sasar sih sasar periksa latar belakang manipulasi masuk akal anak kipk pakai hrv tas merek,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-23,10:55:32,nbluexyz,udah kipk sering salah sasaran trs ukt mahal. ya Allah kasian bgt orang mau menuntut ilmu malah dipersulit sama MEREKA,kipk salah sasar ukt mahal ya allah kasihan orang tuntut ilmu sulit,,Negative,"<NA>,<NA>"
2024-04-23,10:47:59,UGM_FESS,Ugm_fess semisal judul skripsi peta persebaran fakultas penerima kipk salah sasaran bisa ngga ya kayaknya lagi rame,ugm fess judul skripsi peta sebar fakultas terima kipk salah sasar ya kayak ramai,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-23,07:54:15,machalavve,@UGM_FESS Loh yg ngomong kyk gitu kan buat org yg dpet kipk tpi salah sasaran nder kalo km udh tepat sasaran mah santaaaiiii aja nder,ugm fess bicara orang kipk salah sasar nder sasar santaaaiiii nder,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-23,03:30:53,UGM_FESS,TL lagi rame banget sama kipk yujiem yg salah sasaran Really ask dehh buat yg curang² gitu kalian nggak takut kah kalau roda itu berputar ??,lini ramai kipk yujiem salah sasar really deh curang takut kah roda putar,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-23,02:45:59,UGM_FESS,merasa rendah diri semangat kaum middle class semoga rejeki kalian dipermudah lewat jalan lain semangat kaum yang memiliki privilege lebih semoga kalian makin dilancarkan rejekinya dan yang terakhir semangat kipk salah sasaran semoga kalian lebih bijak dan sadar diri,rendah semangat kaum class moga rejeki mudah jalan semangat kaum milik privilege moga lancar rejekinya semangat kipk salah sasar moga bijak sadar,,Negative,"<NA>,<NA>"
2024-04-23,01:59:46,miawzuki,@fakepetite @Polinesmnfs paling dia salah satu si penerima kipk salah sasaran itu ,fakepetite polinesmnfs salah sih terima kipk salah sasar,,Positive,"<NA>,<NA>"
2024-04-23,01:57:51,anju0gerald,Saudara-saudaraku tentu ada penerima KIPK salah sasaran. Hal seperti ini perlu diperbaiki. Namun bukan jadi alasan untuk adu nasib apalagi membatalkan program ini secara keseluruhan. Lebih baik kita mendorong jaminan sosial universal maupun agenda penghidupan rakyat lainnya. https://t.co/nETF7rEKDL,saudara saudara ada terima kipk salah sasar sepe i baik alas adu nasib batal program dorong jamin sosial universal agenda hidup rakyat,,Negative,"<NA>,<NA>"
2024-04-22,20:53:04,dimsummentay,@UGM_FESS ya kalo emang ga ngerasa salah sasaran yaudah baguslah. gada yg nyenggol kipk yang bener2 butuh juga,ugm fess ya salah sasar ya bagus ada senggol kipk butuh,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-04-22,19:05:28,renovanz,@sigitbagasp sepakat. memang sulit kalau urusannya udah struktural dan instrumennya birokrasi. mau pakai gerakan witch hunt ke penerima kipk salah sasaran pun gak akan tuntas kalau gak diselesaikan di akarnya. konflik struktural gini malah jadi horizontal antarmahasiswa.,sigitbagasp sepakat sulit urus struktural instrumen birokrasi pakai gera sihir hunt terima kipk salah sasar tuntas selesai akar konflik struktural horizontal antarmahasiswa,,Negative,"<NA>,<NA>"
2024-04-22,18:15:16,renovanz,imbasnya apa? sisa kuota yang banyak karena ada mahasiswa tidak mampu yang menjemput bola kipk. setidaknya itu tren yang ada ketika awal-awal kipk muncul. hal ini menyebabkan univ/fakultas untuk mencari slot yang bisa mengisi tsb. di sini mungkin salah sasaran bermula.,imbas sisa kuota ada mahasiswa jemput bola kipk tren ada kipk muncul sebab universitas fakultas cari slot isi salah sasar,,Negative,"<NA>,<NA>"
2024-04-22,16:05:55,HONGJOSHUJl,@Polinesmnfs Ni gue keluar bukannya iri wkwkw cuma kan kebanyakan kipk salah sasaran ya giliran ada yg beneran butuh gak lolos,polinesmnfs nih iri wkwk banyak kipk salah sasar ya gilir ada benar butuh lolos,Universita Teuku Umar,Negative,"4.14449791067428,96.2034255956254"
